Storage Capacity,Flow Capacity
0.03366384655237198,0.18415196658307406
0.03377914801239967,0.1847391535769405
0.033849701285362244,0.1850982215511276
0.03392372280359268,0.18547476664876086
0.03402857109904289,0.18600752139420507
0.03415427356958389,0.18664560352553733
0.03426467627286911,0.18720563315183036
0.03437747433781624,0.1877776844642872
0.034495990723371506,0.18837870131740186
0.034558843821287155,0.188697324691274
0.03464297950267792,0.18912380303396018
0.03472978621721268,0.18956341615402783
0.03479955345392227,0.18991654989607995
0.034879617393016815,0.19032175726738096
0.034955188632011414,0.19070366424792967
0.035049308091402054,0.19117896035231638
0.03516598790884018,0.19176767934629296
0.03526470810174942,0.1922655113240853
0.035360366106033325,0.192747840281292
0.03546005114912987,0.19325036341110777
0.03559587150812149,0.19393501066422997
0.035666026175022125,0.19428852677359232
0.03580819442868233,0.1950047405815976
0.035916004329919815,0.1955475336968303
0.03597963973879814,0.1958679390530887
0.03611357882618904,0.19654197241980684
0.03623788803815842,0.19716742891445313
0.03634987398982048,0.1977305124147561
0.03643755242228508,0.19817061055582602
0.03653283417224884,0.19864887905495116
0.03662394359707832,0.1991057926002213
0.036687638610601425,0.19942489701601526
0.03681187331676483,0.2000471540890867
0.036915361881256104,0.20056545211576532
0.03698226436972618,0.200900382330272
0.03711017221212387,0.2015397105263202
0.03719092905521393,0.20194295291160377
0.03730425983667374,0.20250829029859402
0.03741021454334259,0.2030363138796778
0.03750336170196533,0.2035000627964626
0.037630464881658554,0.20413223023938293
0.03776161000132561,0.20478382727065686
0.037857331335544586,0.2052594195515774
0.03792716935276985,0.20560636802180368
0.038007572293281555,0.20600570448758795
0.03807885944843292,0.20635970247806343
0.03819365054368973,0.2069295573588296
0.03831245005130768,0.20751863136982487
0.03838721662759781,0.20788927641340046
0.038510870188474655,0.20850189147027512
0.03864037245512009,0.20914337835922123
0.0387553945183754,0.20971297660674967
0.03885011002421379,0.21018195165767456
0.03892304003238678,0.21054284048578908
0.0390116348862648,0.21098122900963534
0.039090368896722794,0.21137049519778983
0.0392221063375473,0.21202112017504926
0.03931628540158272,0.21248620822348968
0.03945084288716316,0.21314963998013994
0.03953932970762253,0.21358575669732713
0.03959476947784424,0.21385882062241934
0.03967539593577385,0.21425589344110985
0.03977687656879425,0.2147552397673815
0.03984762728214264,0.2151032436127494
0.03991047665476799,0.21541232408550176
0.040023405104875565,0.21596704550572776
0.04010166600346565,0.21635134270627263
0.04019923135638237,0.2168299225245721
0.04028503596782684,0.21725002042672562
0.04035605490207672,0.21759758818723482
0.04045962914824486,0.21810442152275017
0.04057900980114937,0.21868861712404514
0.04063738137483597,0.21897422265608868
0.04071764275431633,0.21936618848057127
0.04083520546555519,0.21993982605159942
0.040894486010074615,0.2202290687484576
0.040979575365781784,0.220644216769967
0.041060540825128555,0.22103887446414902
0.04116984084248543,0.22157155122310626
0.041278596967458725,0.2221009419093138
0.04133616015315056,0.2223811039492021
0.04145745187997818,0.22297142768004488
0.04153590649366379,0.22335291918164762
0.04163413494825363,0.22383034916034542
0.04175320640206337,0.22440899148610358
0.04183579236268997,0.22481028822598384
0.04197010397911072,0.2254625697583353
0.04205232113599777,0.22586171436264293
0.04212961718440056,0.22623693990687238
0.04221904277801514,0.2266710311107869
0.04230806604027748,0.22710315652316554
0.04239250347018242,0.22751288042618742
0.04248353838920593,0.22795448520683778
0.04255849868059158,0.22831782036291995
0.04267890378832817,0.22890128014254163
0.04279261827468872,0.2294521522479486
0.042869437485933304,0.22982426664286748
0.04295899346470833,0.2302568233097875
0.04302438348531723,0.23057265139631278
0.04315612465143204,0.23120845467325193
0.04326947033405304,0.23175530090789406
0.04335420951247215,0.23216403020932574
0.043492235243320465,0.23282924475456263
0.043594345450401306,0.23332121765390304
0.04365873709321022,0.23363141948661162
0.04373738542199135,0.23401027478212072
0.04382312297821045,0.23442298119910077
0.04388924315571785,0.23474112495470856
0.043977558612823486,0.2351659943424414
0.04406701400876045,0.23559613512418612
0.04417336732149124,0.2361073783318518
0.04426755756139755,0.23656007802761336
0.04435393214225769,0.23697487625908026
0.04446924477815628,0.23752805689376363
0.04453124478459358,0.23782544980460013
0.04463546723127365,0.23832536619542224
0.04471013695001602,0.23868333866058847
0.04476258531212807,0.23893454648944454
0.04484598711133003,0.23933392156384453
0.044983528554439545,0.23999255349259516
0.04507526382803917,0.24043146409612762
0.04515910893678665,0.24083252511974856
0.045243266969919205,0.2412349250964495
0.04531228169798851,0.24156489145906274
0.045417703688144684,0.24206855562721274
0.04554488882422447,0.24267615930659933
0.04565906897187233,0.24322115227782912
0.045763302594423294,0.24371802676736426
0.045837435871362686,0.24407138685913646
0.0459456592798233,0.24458592202379906
0.04602845758199692,0.24497947123350788
0.04615739360451698,0.24559219297058005
0.04624506086111069,0.2460081277511164
0.04630524292588234,0.24629342673685536
0.04638226702809334,0.24665853842735658
0.046511098742485046,0.24726911268605098
0.046624284237623215,0.24780528032284316
0.046727173030376434,0.24829219638412311
0.04680715873837471,0.24867050716461414
0.046888936311006546,0.24905715672558473
0.046981193125247955,0.24949292877264329
0.04708653315901756,0.24999043479197455
0.04718739539384842,0.25046623276509217
0.047270674258470535,0.2508590270943035
0.047415025532245636,0.25153983887291886
0.04751642793416977,0.25201791718763217
0.04764692112803459,0.25263286940076335
0.047803472727537155,0.2533697925531312
0.04790781810879707,0.25386075162389216
0.04798110947012901,0.254204739603245
0.048083122819662094,0.25468319715008336
0.048180148005485535,0.2551382200401791
0.04827415943145752,0.2555788525722129
0.04837559163570404,0.25605330994553793
0.04843876138329506,0.2563487873238719
0.0485113225877285,0.2566881636775873
0.04859244078397751,0.2570670830354776
0.048724494874477386,0.2576838272399226
0.048798851668834686,0.2580309979237453
0.048865631222724915,0.258342776390189
0.04896993935108185,0.2588295393362114
0.049051761627197266,0.2592112891463654
0.04918297752737999,0.259822426091308
0.04932636767625809,0.26048970195759735
0.04942977428436279,0.2609708584899627
0.04953119531273842,0.26144227098882544
0.049664225429296494,0.26206033668786993
0.049741875380277634,0.2624210300804757
0.04983779042959213,0.2628662471247468
0.04992074891924858,0.26325126870834425
0.050021786242723465,0.26372012799226197
0.05012417584657669,0.2641952730487943
0.0502154640853405,0.2646186641757686
0.050294630229473114,0.2649855584225121
0.050436072051525116,0.2656407205747049
0.050545789301395416,0.26614891557146
0.05065785348415375,0.26666705868917395
0.050736866891384125,0.2670323146607101
0.05084122717380524,0.2675139335412387
0.050940416753292084,0.2679716793572157
0.05106556788086891,0.2685487720791557
0.05113212391734123,0.2688556281974855
0.05121783912181854,0.2692506530622905
0.051315028220415115,0.269698489628084
0.05140287056565285,0.27010318674661
0.05146411433815956,0.27038423606189127
0.05156392231583595,0.2708422105383285
0.05165787413716316,0.2712731155597281
0.05171634256839752,0.2715412752431387
0.05186272785067558,0.27221187871580055
0.051948536187410355,0.2726040545515604
0.05206732451915741,0.2731465740671619
0.052168045192956924,0.27360592616846513
0.05227840691804886,0.27410869309940294
0.05235106125473976,0.2744394746388705
0.052459146827459335,0.2749315502650536
0.05254148319363594,0.2753063058130228
0.05267015099525452,0.2758911442463586
0.05279678851366043,0.27646638446887006
0.05288062244653702,0.2768471979069581
0.05296158045530319,0.27721493898523636
0.053081560879945755,0.27775936115549876
0.05314423143863678,0.2780437223558223
0.053249530494213104,0.2785213917658352
0.05336090177297592,0.27902639364113496
0.05347341299057007,0.27953635195213644
0.05357217788696289,0.27998377374215033
0.05367888882756233,0.280466415228974
0.05379844084382057,0.2810069809180254
0.053926192224025726,0.2815846307455537
0.05402969568967819,0.2820501757715236
0.05410412326455116,0.28238490632514057
0.05424106866121292,0.28300078652354543
0.054382726550102234,0.28363694733205663
0.05450664460659027,0.2841928578861725
0.054594602435827255,0.28458736057152245
0.05466454103589058,0.2849008234205773
0.05481365695595741,0.28556898573953066
0.0549582913517952,0.2862168902708557
0.05507902801036835,0.2867576894163834
0.05515400320291519,0.28709321146678357
0.055229488760232925,0.28743070459926934
0.055307622998952866,0.2877799457518228
0.05539451539516449,0.2881683203565531
0.055489253252744675,0.2885913518398508
0.05557473748922348,0.28897295976511284
0.0556892529129982,0.2894830543695019
0.05575685203075409,0.28978415442260214
0.055883701890707016,0.2903488997830465
0.055961884558200836,0.29069680648841983
0.056062906980514526,0.2911455091007832
0.056152381002902985,0.29154288864465944
0.056219182908535004,0.2918394467186362
0.056333910673856735,0.29234839868164686
0.05639106407761574,0.29260188507362184
0.056464582681655884,0.2929273736001695
0.056540604680776596,0.2932638392863582
0.05667221173644066,0.2938455339938212
0.056758441030979156,0.2942256831487033
0.05683120712637901,0.2945455946257603
0.056952059268951416,0.2950767676966168
0.057038936764001846,0.2954586022823504
0.05714384466409683,0.2959189867004748
0.05725771561264992,0.2964186834612996
0.05735025554895401,0.2968243815377589
0.05744847655296326,0.29725447962164514
0.057495273649692535,0.297458821753974
0.05756191164255142,0.2977494968823129
0.057674046605825424,0.29823854770586994
0.05777836963534355,0.2986931255897269
0.05785786733031273,0.2990395247192792
0.057930007576942444,0.2993535581543634
0.058035943657159805,0.29981466595411
0.058134835213422775,0.30024464292323055
0.05827934667468071,0.30087198800718334
0.05836452543735504,0.30124144705551087
0.05844756215810776,0.30160159568545863
0.05856006219983101,0.3020892853021494
0.058645956218242645,0.3024616063345273
0.05871395394206047,0.3027562557216571
0.0587984174489975,0.30312218794460666
0.058864887803792953,0.3034095094073333
0.058994095772504807,0.30396765280777593
0.05914415046572685,0.30461522975073035
0.05926511436700821,0.30513684562851023
0.05934895947575569,0.30549809683202
0.05946200713515282,0.305984398486765
0.059561047703027725,0.30640981030803843
0.059638846665620804,0.3067436008001433
0.059727251529693604,0.3071225918401717
0.05978788435459137,0.3073825309673308
0.059881068766117096,0.30778159703706043
0.06003385782241821,0.30843484280044847
0.06012463942170143,0.308822375766325
0.06023956462740898,0.3093121911835741
0.06032321974635124,0.3096686902997617
0.06043534353375435,0.3101463984482199
0.06051025912165642,0.31046533229945145
0.0605933740735054,0.3108188621037559
0.060690462589263916,0.3112314281202673
0.06076527386903763,0.3115491061139314
0.06081359460949898,0.31175425983487914
0.06091699004173279,0.3121922657130499
0.06100135296583176,0.3125494214547426
0.06111496686935425,0.3130290200011595
0.0612269751727581,0.3135014025708952
0.06132851168513298,0.31392883123542514
0.06145057454705238,0.31444247624168115
0.061567939817905426,0.3149358506487915
0.0616554319858551,0.3153035835398066
0.06177044287323952,0.3157863619017524
0.061858098953962326,0.31615431647197617
0.061985280364751816,0.3166877628422655
0.06209484860301018,0.31714725320479253
0.062168318778276443,0.3174550350534227
0.062237661331892014,0.31774542793725963
0.062336161732673645,0.3181578680781695
0.06241486966609955,0.3184872248359451
0.062473855912685394,0.3187338538025886
0.06255237758159637,0.319062155017999
0.06262227147817612,0.31935417053373294
0.06268090009689331,0.31959912737669516
0.06275128573179245,0.31989303112348577
0.06284673511981964,0.320290898439574
0.0629824846982956,0.3208558741616319
0.06307847052812576,0.3212549449389037
0.0631619393825531,0.32160179074230394
0.0632450133562088,0.32194648594775255
0.0633540228009224,0.32239877452723326
0.0634571984410286,0.32282627512911877
0.06354134529829025,0.3231747478411347
0.06363999098539352,0.3235830071377444
0.06373175233602524,0.3239620929737011
0.06380268931388855,0.32425510571412464
0.06387588381767273,0.32455744448489543
0.06397496163845062,0.32496638389632077
0.06404313445091248,0.3252473165155948
0.06411173194646835,0.3255300149004171
0.06419892609119415,0.3258892620411693
0.06435250490903854,0.32652105057661807
0.06442859768867493,0.32683353929898623
0.0645591989159584,0.3273689642835976
0.06463605910539627,0.32768394839699233
0.06474383920431137,0.32812553970810704
0.06483405083417892,0.32849464995250033
0.06492707133293152,0.32887496614711226
0.06500720977783203,0.3292024990104857
0.06512939184904099,0.3297011550761659
0.06523694843053818,0.330140011395059
0.06538725644350052,0.3307531350747338
0.06546676158905029,0.33107743477409973
0.06560175120830536,0.3316279174469209
0.06573176383972168,0.3321579536972068
0.06585084646940231,0.3326428437995244
0.06597473472356796,0.33314659445187345
0.06606081128120422,0.33349626921436615
0.06614524871110916,0.3338392314234794
0.06621798872947693,0.334134599271885
0.06628241389989853,0.33439534113079283
0.06640317291021347,0.334883389852727
0.06649643927812576,0.33526023250642617
0.06659835577011108,0.3356716562644341
0.06671778112649918,0.33615349205820677
0.06678225100040436,0.33641303468853967
0.06687602400779724,0.3367904610333801
0.06696107238531113,0.3371326591784194
0.06706521660089493,0.3375515683367123
0.06717637181282043,0.3379981852767378
0.06727475672960281,0.3383934224544235
0.06733942031860352,0.338653048539403
0.06743253022432327,0.3390262358400545
0.06759126484394073,0.33966062595946456
0.06768207252025604,0.34002347266826466
0.0677691102027893,0.34037100998569036
0.06786948442459106,0.34077178977903744
0.06794974207878113,0.34109205383722013
0.06804976612329483,0.3414909263303071
0.06813464313745499,0.34182903538853227
0.06822845339775085,0.34220272572237065
0.06829388439655304,0.34246266635038564
0.06837479770183563,0.3427840916535588
0.0684802308678627,0.34320239906564876
0.06854522973299026,0.3434602424232437
0.06865284591913223,0.34388671347217187
0.06872626394033432,0.3441771306918593
0.06885012984275818,0.3446662701420304
0.06896750628948212,0.34512912916617994
0.06904735416173935,0.3454438412409624
0.06916557252407074,0.3459095841222638
0.06922386586666107,0.3461386323613954
0.06934336572885513,0.34660764491606416
0.06942310184240341,0.34692034498092744
0.06949855387210846,0.3472154206966827
0.06955461949110031,0.3474346077664803
0.06964613497257233,0.34779217871506796
0.06974006444215775,0.348158439946391
0.06983096897602081,0.3485127821127796
0.06988529115915298,0.34872433556049187
0.06998191773891449,0.34910057577974607
0.0700414776802063,0.34933226470167955
0.0701591819524765,0.3497895965867482
0.07025717943906784,0.35017017192370276
0.07032331079244614,0.3504266314147446
0.0704277902841568,0.3508317644282069
0.07051330804824829,0.35116282799931714
0.0705885961651802,0.35145376749907703
0.0706724226474762,0.3517772751987858
0.07074873149394989,0.3520715046602318
0.07088284939527512,0.3525877274640965
0.07095354795455933,0.35285932595111086
0.07102936506271362,0.3531502918496851
0.07110312581062317,0.35343336125053293
0.07119198143482208,0.35377433052275026
0.07126010954380035,0.3540355394477241
0.07134786993265152,0.35437142295011737
0.0714898481965065,0.35491472282716097
0.07157457619905472,0.3552375300861695
0.07167980819940567,0.35563789064838364
0.07175332307815552,0.3559170470890259
0.07186121493577957,0.3563259492512198
0.07193702459335327,0.3566131177780934
0.07200152426958084,0.3568572833079694
0.07213346660137177,0.3573563282873992
0.07225240021944046,0.3578059566077508
0.072337307035923,0.35812662293543945
0.07245328277349472,0.3585646014622075
0.07258228957653046,0.3590517610049606
0.07267887145280838,0.3594152636702384
0.07275146245956421,0.35968843092704755
0.07280217856168747,0.3598788225171657
0.07288441061973572,0.3601873916141565
0.07296764850616455,0.36049947147453454
0.07305431365966797,0.36082400141176985
0.07312589883804321,0.3610919997766538
0.07323203235864639,0.3614892529441985
0.07333236932754517,0.36186450212022964
0.07345124334096909,0.3623083391797662
0.07349877059459686,0.3624857693302539
0.07357173413038254,0.3627578912395144
0.07364659756422043,0.3630369514147591
0.0737123042345047,0.36328181412689975
0.07379782944917679,0.3636004674534929
0.0739000141620636,0.36398064987973455
0.07401901483535767,0.3644231267463923
0.07411991059780121,0.36479803591425053
0.07419858872890472,0.36508917642662436
0.07432886213064194,0.36557053134672807
